token,loss
ðŁĻĮðŁĻĮ</w>,-1.3082648515701294
0</w>,-1.3113176822662354
navratri</w>,-1.313555359840393
ghat</w>,-1.3158098459243774
weg</w>,-1.3238605260849
combat,-1.3245097398757937
picnic</w>,-1.3255140781402588
trife,-1.3287239074707031
ðŁıĲ</w>,-1.3316234350204468
rajasthan</w>,-1.3345208168029783
0,-1.3403830528259275
unnecessary</w>,-1.3409017324447632
sive</w>,-1.3533732891082764
redd</w>,-1.3549270629882812
Ç,-1.357327222824097
branches</w>,-1.3621779680252075
acadia</w>,-1.3682678937911987
infected</w>,-1.3682875633239746
capabilities</w>,-1.368891358375549
zur,-1.37035071849823
oriented</w>,-1.3860924243927002
timber</w>,-1.3893649578094482
banquet</w>,-1.3922910690307615
committees</w>,-1.3929888010025024
par,-1.4028997421264648
spun</w>,-1.4091640710830688
asa</w>,-1.4094682931900024
og,-1.409710168838501
G</w>,-1.4147075414657593
afor,-1.416033148765564
orlando,-1.4195939302444458
xmas,-1.422006130218506
diocese</w>,-1.4246376752853394
cart</w>,-1.424938440322876
millen,-1.425493597984314
zay,-1.4260591268539429
alife</w>,-1.4313092231750488
mali</w>,-1.433479905128479
pewdiepie</w>,-1.4366676807403564
disintegr,-1.437074065208435
identifying</w>,-1.4417568445205688
zach</w>,-1.4445546865463257
marke,-1.4453564882278442
cas,-1.4463995695114136
tex</w>,-1.4514148235321045
stors</w>,-1.4522420167922974
upsets</w>,-1.4546551704406738
condor</w>,-1.4585189819335938
farm,-1.4633338451385498
bomber</w>,-1.4660615921020508
conti</w>,-1.468189716339111
studied</w>,-1.4710016250610352
daf</w>,-1.4719915390014648
haar,-1.4759864807128906
vma</w>,-1.478563666343689
aboard</w>,-1.47878897190094
fr</w>,-1.4789923429489136
check</w>,-1.48045015335083
íĺ¸</w>,-1.493197321891785
thanksgiving,-1.495497226715088
Æ</w>,-1.4969253540039062
onec,-1.5024701356887815
describe</w>,-1.5057005882263184
sine,-1.50683856010437
ologists</w>,-1.5072871446609497
heg,-1.5096465349197388
į,-1.510286808013916
ramps</w>,-1.5171895027160645
duc,-1.5201683044433594
timber,-1.522010087966919
glades</w>,-1.5260460376739502
chuk</w>,-1.5278613567352295
redness</w>,-1.529891014099121
liet</w>,-1.5306330919265747
foto,-1.531246781349182
arch,-1.5314216613769531
nar,-1.5354633331298828
quinte,-1.5384174585342407
moor</w>,-1.5385847091674805
infosec</w>,-1.5402122735977173
twentyon,-1.5416117906570437
tun</w>,-1.5449119806289673
bug</w>,-1.5482395887374878
envel,-1.5512126684188845
naturelovers</w>,-1.5514075756072998
gente</w>,-1.5548535585403442
citadel</w>,-1.5557429790496826
managerial</w>,-1.5630184412002563
swim</w>,-1.5649678707122805
gera</w>,-1.5663297176361084
lyft</w>,-1.5693178176879885
sburg</w>,-1.5800769329071045
Ą,-1.5815168619155884
solves</w>,-1.5822738409042358
wont</w>,-1.5845192670822144
balcony</w>,-1.588995099067688
sl,-1.5894402265548706
cot</w>,-1.5942683219909668
ophel,-1.5961867570877075
morecambe</w>,-1.6014268398284912
arizon,-1.6031711101531982
aaaaaa</w>,-1.6073182821273804
luv,-1.6106815338134766
prop</w>,-1.6120458841323853
âŀĸ,-1.6149640083312988
elyn,-1.61929190158844
barge</w>,-1.62501060962677
suni</w>,-1.6268020868301392
dine</w>,-1.628739595413208
blackbird</w>,-1.6317434310913086
bots</w>,-1.6317540407180786
az</w>,-1.6330459117889404
offici,-1.6347999572753906
betra,-1.6382060050964355
sit,-1.640974044799805
prolifer,-1.6502914428710938
lm,-1.6528947353363037
influence</w>,-1.6532063484191897
lilli,-1.6575064659118652
discussing</w>,-1.6575851440429688
)_/Â¯</w>,-1.6578421592712402
pew,-1.6581852436065674
pede</w>,-1.658514142036438
rhine,-1.659043788909912
getty</w>,-1.662539005279541
eic,-1.6628421545028689
negro</w>,-1.6638160943984983
ibis</w>,-1.6643604040145874
arab</w>,-1.6651986837387085
gogo</w>,-1.6653001308441162
gladi,-1.6689517498016355
being,-1.6744396686553955
american,-1.6769497394561768
row,-1.6775879859924316
naf</w>,-1.6842708587646484
aha,-1.685955047607422
margaret</w>,-1.6882808208465576
pent,-1.6889305114746094
corro,-1.689388394355774
backyard</w>,-1.6915738582611084
coronary</w>,-1.6922343969345093
parkinson</w>,-1.6931047439575195
consequence</w>,-1.6989294290542605
®,-1.7011364698410034
steps</w>,-1.7056130170822144
nic,-1.7067973613739014
monet</w>,-1.7071603536605835
ðŁĶ¥,-1.708627223968506
manufacturers</w>,-1.7137153148651123
ðŁį·,-1.7155026197433472
scott</w>,-1.716682195663452
roti</w>,-1.7167882919311523
exten,-1.7212326526641846
adaily</w>,-1.7222239971160889
coronation</w>,-1.7223308086395264
chori,-1.7237919569015503
slices</w>,-1.7241756916046145
rhine</w>,-1.7245168685913086
lawyer</w>,-1.725311279296875
blaine</w>,-1.7257064580917358
beaver,-1.7283143997192385
oga</w>,-1.728425145149231
retains</w>,-1.7310059070587158
ang,-1.7362604141235352
savethe,-1.7364085912704468
pivot</w>,-1.7389172315597534
tant,-1.7418248653411863
running,-1.7430188655853271
topia</w>,-1.7475197315216064
techn,-1.7493228912353516
veteran</w>,-1.7530015707015991
dart,-1.7537111043930054
culars</w>,-1.755246639251709
¯,-1.755279779434204
strada</w>,-1.759087085723877
valenci,-1.759570837020874
ãħłãħłãħłãħł,-1.7599905729293823
train,-1.7615914344787598
listed</w>,-1.7634865045547483
vsky</w>,-1.763782262802124
olina</w>,-1.7640018463134766
atthe,-1.7678145170211792
ffing</w>,-1.7701170444488523
merton</w>,-1.7703617811203003
speeches</w>,-1.771804690361023
landscape,-1.7718865871429443
fueling</w>,-1.7738189697265625
shadowing</w>,-1.77436101436615
suffra,-1.7835893630981443
sometime</w>,-1.7858381271362305
cart,-1.789813756942749
tsn</w>,-1.790092706680298
dene</w>,-1.7917265892028809
lans,-1.7923219203948977
ðŁİī,-1.7965147495269775
design,-1.802101850509644
hl,-1.8022140264511108
itim,-1.8043973445892327
parallels</w>,-1.8077954053878784
struggling</w>,-1.8126568794250488
napp,-1.8159704208374023
mlpfi,-1.81769061088562
pca</w>,-1.8201913833618164
pallet</w>,-1.827235460281372
ðŁĴĳ</w>,-1.827486038208008
ktm</w>,-1.8299825191497805
phases</w>,-1.8317863941192627
parkland</w>,-1.840099811553955
barns</w>,-1.843507647514344
tilt</w>,-1.8477303981781008
circulare,-1.8485862016677856
policy</w>,-1.850372314453125
thunderbirds</w>,-1.8594129085540767
echo,-1.861115574836731
andro,-1.86497700214386
sauna</w>,-1.8651622533798216
dor</w>,-1.8669044971466064
ðŁĴĢðŁĴĢ,-1.870397567749024
change,-1.874017357826233
issued</w>,-1.875387191772461
suffolk,-1.8764361143112185
sleeper</w>,-1.878467679023743
beautiful,-1.881460428237915
iders</w>,-1.8865033388137813
erp</w>,-1.8866205215454104
ladder</w>,-1.8879930973052976
davey</w>,-1.8898053169250488
longe,-1.890295147895813
fam,-1.8952322006225584
elets</w>,-1.895390868186951
ences</w>,-1.8954880237579343
guna</w>,-1.898046970367432
vans</w>,-1.8997105360031128
campuses</w>,-1.899977207183838
pillows</w>,-1.9042292833328247
tti</w>,-1.906416416168213
gno,-1.91095769405365
debra</w>,-1.9118554592132568
material</w>,-1.912829160690308
annual</w>,-1.919841289520264
legs</w>,-1.9223649501800537
ew,-1.93152379989624
acles</w>,-1.9360177516937256
à¤¿</w>,-1.9364556074142456
ðŁĵº</w>,-1.937510132789612
rez,-1.937731385231018
whistle</w>,-1.9428989887237549
stn</w>,-1.9431301355361936
nett</w>,-1.9477609395980835
darth,-1.9486606121063232
aller</w>,-1.9492957592010496
ðŁ¤©</w>,-1.952420949935913
round</w>,-1.9525569677352903
otes</w>,-1.9528334140777588
ðŁĻĮðŁı¾,-1.9533222913742063
visu,-1.955108642578125
console</w>,-1.9576869010925293
khy,-1.959810853004456
muk,-1.961413860321045
waldo</w>,-1.961973786354065
view,-1.9641302824020384
minent</w>,-1.9666283130645752
polici,-1.9689675569534304
smer,-1.970931887626648
cohen</w>,-1.9723185300827024
framework</w>,-1.9726717472076416
winnipeg</w>,-1.9761770963668823
renewableenergy</w>,-1.9791454076766968
nbap,-1.984453082084656
slab</w>,-1.984638810157776
gray,-1.9873378276824951
adjusted</w>,-1.988562822341919
exchanges</w>,-1.9896085262298584
aman,-1.9900401830673216
cobalt</w>,-1.9909420013427728
mott,-1.991588830947876
villen,-1.9923804998397827
bribery</w>,-1.994684100151062
keral,-1.9948424100875848
chatting</w>,-1.995439887046814
senting</w>,-1.9977929592132568
accommodation</w>,-2.0011372566223145
http</w>,-2.0016984939575195
oak</w>,-2.004668712615967
byzantine</w>,-2.005665302276612
fad</w>,-2.0066733360290527
happymonday</w>,-2.0078558921813965
toner</w>,-2.007888078689575
littlest</w>,-2.00827431678772
âĺĳï¸ı</w>,-2.008998155593872
cinemas</w>,-2.011122226715088
eger</w>,-2.0120275020599365
âĿ¤ï¸ıâĿ¤ï¸ıâĿ¤ï¸ıâĿ¤ï¸ı,-2.014060735702514
motivational,-2.020442485809326
christianity</w>,-2.020670890808105
auburn,-2.0233678817749023
lower</w>,-2.0233967304229736
literacy</w>,-2.0261800289154053
pafc</w>,-2.0265467166900635
endu,-2.026968002319336
âļ«ï¸ı,-2.0272634029388428
str,-2.028462648391724
hugs</w>,-2.0297579765319824
de,-2.0300095081329346
debt</w>,-2.0309605598449707
sagitt,-2.031910181045532
itta</w>,-2.0327160358428955
books</w>,-2.0333092212677
twe,-2.033475637435913
screens</w>,-2.034463882446289
nbat,-2.035146951675415
old,-2.0359039306640625
.''</w>,-2.0363447666168213
vietnam</w>,-2.036829233169556
ergon,-2.041645050048828
fortune,-2.042800188064575
aaaa</w>,-2.043670415878296
muth</w>,-2.0450456142425537
drove</w>,-2.0453760623931885
derman</w>,-2.0455358028411865
à«,-2.047574520111084
dair</w>,-2.047980546951294
sewer</w>,-2.04953932762146
bleed</w>,-2.051913261413574
overturned</w>,-2.0545191764831543
ðŁĻ,-2.056736469268799
egg</w>,-2.058116912841797
wealth,-2.0609889030456543
whun,-2.0611047744750977
atomic</w>,-2.0622572898864746
waitin</w>,-2.069000482559204
forsa,-2.069963455200196
ðŁı,-2.0737080574035645
colonel</w>,-2.073938608169556
ttip</w>,-2.074589729309082
weary</w>,-2.0771307945251465
satisfying</w>,-2.077243089675904
payday</w>,-2.0775370597839355
trophy,-2.077672481536865
floating</w>,-2.078534841537476
Ý,-2.0815799236297607
roundtable</w>,-2.083857774734497
helicopter</w>,-2.0851662158966064
ØŃ,-2.0858187675476074
work,-2.0859055519104004
wetland</w>,-2.0864408016204834
hawking</w>,-2.0867278575897217
lands</w>,-2.0891261100769043
à¸¡,-2.0893759727478027
wall,-2.089627742767334
ato,-2.0927834510803223
"?!""</w>",-2.093151092529297
differen,-2.093300104141236
bury</w>,-2.0950708389282227
ip,-2.09524154663086
popo,-2.095709562301636
getty,-2.097031354904175
debun,-2.098289966583252
looming</w>,-2.1016128063201904
architecture</w>,-2.103426218032837
msp,-2.1069700717926025
greenwood</w>,-2.108219146728516
bhk</w>,-2.109074115753174
emmy</w>,-2.109647750854492
rda</w>,-2.1107513904571533
thieves</w>,-2.112544059753418
faken,-2.1143229007720947
âĸªï¸ı</w>,-2.1151058673858643
halen</w>,-2.115190029144287
sla</w>,-2.1163456439971924
home</w>,-2.1164560317993164
saur</w>,-2.118317127227783
cto</w>,-2.125917196273804
tson,-2.1268630027771
xl,-2.127765655517578
sewage</w>,-2.127807140350342
ðŁĩ¨,-2.129392147064209
mi</w>,-2.131460189819336
cath,-2.13175368309021
worldbookday</w>,-2.132007360458374
eness</w>,-2.133675575256348
ðŁĳĬ</w>,-2.13718056678772
ðŁĺ¹,-2.137618064880371
dawson</w>,-2.139871835708618
diecast</w>,-2.142181873321533
europarl</w>,-2.144522428512573
universityof,-2.146008014678955
sandiego,-2.146271228790283
gained</w>,-2.146323680877685
wego,-2.149217367172241
frameworks</w>,-2.1514389514923096
Øº,-2.153377056121826
taj,-2.1556191444396973
supreme</w>,-2.1608307361602783
rejo,-2.161247491836548
violations</w>,-2.1638424396514893
pony,-2.1658177375793457
zel,-2.1675822734832764
smartest</w>,-2.1679372787475586
icial,-2.1716582775115967
acio</w>,-2.171891689300537
Ĺ,-2.172682285308838
afterno,-2.1760549545288086
fotografia</w>,-2.176384449005127
lounging</w>,-2.176567316055298
aws</w>,-2.178316354751587
refined</w>,-2.1784112453460693
kt,-2.18004846572876
stats</w>,-2.18591833114624
spoli</w>,-2.186746835708618
gron,-2.186793088912964
íĻ,-2.18820858001709
¢</w>,-2.1889567375183105
tumour</w>,-2.1937484741210938
cau,-2.193831205368042
à¸Ń</w>,-2.194260597229004
futbol</w>,-2.1959588527679443
popup</w>,-2.19706654548645
name</w>,-2.198124647140503
noida</w>,-2.20003628730774
motorway</w>,-2.2015178203582764
avl,-2.202988147735596
santorini</w>,-2.207009792327881
botswana</w>,-2.2109038829803467
eid</w>,-2.2111287117004395
ðŁĻĦ,-2.214016914367676
pointe</w>,-2.2151265144348145
etour</w>,-2.2153916358947754
event</w>,-2.2162790298461914
stellen,-2.2172389030456543
capped</w>,-2.218390464782715
menace</w>,-2.221179723739624
trash</w>,-2.2236125469207764
velo</w>,-2.2297914028167725
referring</w>,-2.230665683746338
lakeside</w>,-2.235400438308716
yards</w>,-2.235846757888794
californi,-2.236600875854492
sri</w>,-2.236769437789917
Ø§ÙĨ</w>,-2.2370617389678955
dye</w>,-2.2375826835632324
itical</w>,-2.237711429595948
suite</w>,-2.2377188205718994
ãħĭãħĭãħĭãħĭ,-2.2392499446868896
aggio</w>,-2.240077495574951
â¬,-2.240362882614136
flats</w>,-2.24062442779541
giuseppe</w>,-2.240686416625977
ip</w>,-2.242506980895996
cafes</w>,-2.243619680404663
ãĤ¤ãĥ,-2.2442755699157715
tranqu,-2.244759559631348
aho,-2.24563980102539
durban</w>,-2.24577260017395
ŁãģĦ</w>,-2.245882511138916
glorious</w>,-2.245988130569458
tiptuesday</w>,-2.246659755706787
making</w>,-2.246864318847656
husband</w>,-2.247117757797241
embelli,-2.2477774620056152
ðŁĺįâĿ¤</w>,-2.250510931015014
trigge,-2.253999710083008
ðŁ¤·,-2.256220579147339
subram,-2.2575042247772217
fool,-2.258234024047852
saving</w>,-2.258420705795288
semi</w>,-2.25901746749878
surrey</w>,-2.259207963943481
cctv</w>,-2.259381055831909
lukas</w>,-2.26183557510376
loom,-2.262192249298096
satisfaction</w>,-2.262988328933716
raine</w>,-2.263489484786988
broad</w>,-2.2671031951904297
tapping</w>,-2.2677078247070312
focal</w>,-2.2688698768615723
anyi</w>,-2.269693374633789
renting</w>,-2.27068829536438
vishnu</w>,-2.272101879119873
memphis</w>,-2.27221417427063
rv,-2.273733139038086
fut,-2.274241209030152
geh,-2.2754743099212646
sandman</w>,-2.276394844055176
endur,-2.276503324508667
arc</w>,-2.277280330657959
svc</w>,-2.277578353881836
âļ«ï¸ı</w>,-2.27939248085022
roof,-2.280428409576416
pknot</w>,-2.2825610637664795
mello</w>,-2.2831838130950928
ceu</w>,-2.285248041152954
wetlands</w>,-2.2877299785614014
careful</w>,-2.2881617546081543
----------------,-2.289449691772461
bargaining</w>,-2.2914586067199707
rest,-2.2916579246521
muddy</w>,-2.2929248809814453
state</w>,-2.293753147125244
ulla</w>,-2.296118974685669
informed</w>,-2.296937704086304
wham,-2.298579216003418
infec,-2.299733638763428
outlander,-2.30039930343628
closeup</w>,-2.3025786876678467
ecg</w>,-2.3062450885772705
ðŁĻĢ</w>,-2.307639837265014
mtv,-2.308151960372925
note,-2.3082830905914307
pump</w>,-2.3091039657592773
le,-2.309790849685669
shealth</w>,-2.3113796710968018
severy,-2.311764478683472
oa</w>,-2.3140511512756348
holder</w>,-2.3141889572143555
uneven</w>,-2.3144893646240234
acqui,-2.314753770828247
dence</w>,-2.315396308898926
classrooms</w>,-2.315654754638672
otd</w>,-2.315674304962158
analyse</w>,-2.3168628215789795
sot,-2.317555427551269
juan,-2.31950044631958
crc</w>,-2.3207345008850098
rang,-2.322258949279785
vanity</w>,-2.3228976726531982
dui</w>,-2.3235738277435303
muted</w>,-2.3259668350219727
adopted</w>,-2.3266396522521973
itar</w>,-2.3277316093444824
kant</w>,-2.328630924224853
mutations</w>,-2.330714464187622
okc,-2.3325936794281006
erit,-2.333726644515991
ðŁĳĬðŁı»,-2.3337390422821045
kad,-2.334048271179199
tai,-2.335620164871216
styled</w>,-2.33648943901062
quant,-2.337788343429565
vant,-2.33975601196289
sleepover</w>,-2.3398709297180176
desch,-2.340632438659668
tabletop,-2.341594696044922
ju,-2.3438398838043213
airplanes</w>,-2.344523906707764
contractor</w>,-2.346719741821289
ðŁĻĮðŁı¾</w>,-2.347474813461304
train</w>,-2.3484644889831543
halam,-2.350921154022217
revamp</w>,-2.351683616638184
slide</w>,-2.352308750152588
wozni,-2.352896451950073
track,-2.3529419898986816
stakeholder</w>,-2.3537230491638184
internationaldayof,-2.3545637130737305
trock</w>,-2.354564905166626
center</w>,-2.355576992034912
hearn</w>,-2.3567006587982178
letting</w>,-2.35678505897522
hotdog</w>,-2.3570027351379395
*)</w>,-2.357512950897217
smoke</w>,-2.359036922454834
listen</w>,-2.360398292541504
avery</w>,-2.360633850097656
lebo,-2.360988140106201
panel</w>,-2.3617422580718994
uc,-2.364076852798462
gloom</w>,-2.364389181137085
circular</w>,-2.364440441131592
nunavut</w>,-2.36565899848938
filmmaker</w>,-2.366328239440918
ological</w>,-2.3665475845336914
âĦ¢,-2.367591619491577
lego,-2.3693718910217285
aig</w>,-2.37040638923645
n</w>,-2.3721656799316406
ents</w>,-2.373626708984375
ingthe,-2.375347375869751
strangest</w>,-2.376554012298584
isolation</w>,-2.377803564071656
orbital</w>,-2.3798394203186035
entertained</w>,-2.38070034980774
cmo</w>,-2.381958484649658
chelsea</w>,-2.382031917572021
erotic</w>,-2.3901689052581787
ðŁĳĦ</w>,-2.391770839691162
extraordin,-2.3920764923095703
sx,-2.393718242645264
ballis,-2.393857479095459
freight</w>,-2.39516830444336
dire</w>,-2.395500659942627
ddad</w>,-2.396017074584961
epidemi,-2.400702953338623
scr</w>,-2.4033732414245605
goldsmith</w>,-2.405604362487793
charleston</w>,-2.4061787128448486
âļ½</w>,-2.408039093017578
partisan</w>,-2.4095935821533203
vegans</w>,-2.410220146179199
compul,-2.4103705883026123
linebacker</w>,-2.410437822341919
tailgate</w>,-2.4113502502441406
tero</w>,-2.411960363388061
ðŁĴĶ</w>,-2.414055824279785
orch,-2.415590286254883
gainesville</w>,-2.418091058731079
à¸·</w>,-2.4183802604675293
gettysburg</w>,-2.42119574546814
panama</w>,-2.4213080406188965
gden</w>,-2.4217891693115234
iture</w>,-2.4220175743103027
ruz</w>,-2.422503709793091
danes</w>,-2.427318334579468
ethi,-2.428609609603882
panzer</w>,-2.4286208152771
amnesia</w>,-2.429755926132202
glasgow</w>,-2.429814338684082
azores</w>,-2.430049657821656
ssil</w>,-2.43511700630188
engel,-2.437124967575073
duce</w>,-2.438365936279297
ery,-2.438729286193848
populism</w>,-2.4392309188842773
christi,-2.4397242069244385
casablanca</w>,-2.4403324127197266
intra,-2.440690755844116
ketch,-2.443190336227417
aburger</w>,-2.443454504013061
sdlive</w>,-2.445883750915528
whitney,-2.4467527866363525
connor,-2.4486262798309326
eligible</w>,-2.4497618675231934
Â¢</w>,-2.4510691165924072
wha</w>,-2.451305627822876
tuf,-2.4514529705047607
turnpike</w>,-2.453216552734375
down</w>,-2.4536681175231934
intake</w>,-2.4542670249938965
stupid,-2.4558866024017334
off</w>,-2.457920551300049
jm</w>,-2.458347797393799
pag</w>,-2.46012020111084
shome</w>,-2.4603052139282227
srinagar</w>,-2.4604640007019043
ritz,-2.460747003555298
fairbanks</w>,-2.4642252922058105
ðŁıĢ</w>,-2.4646894931793213
documents</w>,-2.465628147125244
obstacles</w>,-2.465834379196167
gate,-2.466439723968506
casa</w>,-2.469012498855591
partition</w>,-2.4694809913635254
usgs</w>,-2.4700047969818115
obstru,-2.4706711769104004
bridgewater</w>,-2.470836639404297
