token,loss
barber,-1.719597101211548
walgreens</w>,-1.7254904508590698
apartment</w>,-1.72581148147583
wall,-1.728543758392334
halam,-1.730583667755127
room</w>,-1.732480764389038
sheff,-1.7334108352661133
reno</w>,-1.735990285873413
varanasi</w>,-1.7393888235092163
ìĨ,-1.741152286529541
cma</w>,-1.742598533630371
observers</w>,-1.7433453798294067
hali</w>,-1.7437942028045654
restaurants</w>,-1.7446153163909912
chine,-1.7463902235031128
gym</w>,-1.7496989965438845
dortmund</w>,-1.750501036643982
penn</w>,-1.7508169412612915
ortho,-1.7536882162094116
modular</w>,-1.7542719841003418
margar,-1.7616662979125977
roft</w>,-1.7633987665176392
andu,-1.764057755470276
dais,-1.7671430110931396
loughborough</w>,-1.7672687768936155
nola</w>,-1.7710719108581543
drau,-1.7727835178375244
cataly,-1.7735333442687988
swindon</w>,-1.7754795551300049
laboratories</w>,-1.7770013809204102
basement</w>,-1.7803325653076172
pi</w>,-1.7848429679870603
pent,-1.7886979579925537
attendees</w>,-1.7892441749572754
warsaw</w>,-1.7896333932876587
reseller</w>,-1.7900999784469604
westend</w>,-1.7902398109436035
semic,-1.7931915521621704
alter,-1.794005274772644
filters</w>,-1.79419207572937
zay,-1.7950968742370603
scribe</w>,-1.7984662055969238
hq</w>,-1.7986327409744265
reliance</w>,-1.7993611097335815
columbia</w>,-1.800964593887329
baku</w>,-1.801387071609497
sheridan</w>,-1.8028564453125
standre,-1.8044049739837649
chapel,-1.80914843082428
forsyth</w>,-1.81085205078125
tsford</w>,-1.8131086826324463
stored</w>,-1.8144755363464355
litres</w>,-1.815462231636048
displac,-1.822526693344116
transport</w>,-1.823922634124756
spal,-1.825329303741455
scholastic</w>,-1.8263174295425413
atwork</w>,-1.8281168937683103
remodel</w>,-1.8324236869812007
marais</w>,-1.833995342254639
flats</w>,-1.8347947597503664
westin</w>,-1.8379652500152588
civil,-1.84016501903534
shortages</w>,-1.8424310684204104
elgin</w>,-1.844813346862793
lumber</w>,-1.8513157367706297
tribeca</w>,-1.8585048913955688
gmbh</w>,-1.8585376739501955
milano</w>,-1.859345436096192
sarajevo</w>,-1.8605543375015257
carlisle</w>,-1.860586166381836
fer</w>,-1.8613512516021729
turin</w>,-1.8638631105422967
ov,-1.8663699626922607
Ú©,-1.8674308061599727
mÃ©,-1.874056100845337
uer</w>,-1.87451434135437
fone</w>,-1.8749585151672363
museum,-1.881338119506836
whitehall</w>,-1.8815371990203853
ĭãĤ,-1.8876054286956787
administrative</w>,-1.8877851963043213
toh</w>,-1.8887755870819087
chi</w>,-1.8890464305877688
roofs</w>,-1.8917542695999143
palma</w>,-1.8926937580108645
factories</w>,-1.8928033113479608
ny</w>,-1.8962868452072144
atlanta,-1.897451639175415
vegas,-1.9003419876098635
seen,-1.9035125970840447
bham,-1.9036985635757449
pano</w>,-1.9052894115448
amazon,-1.9066544771194456
overhead</w>,-1.908188819885254
sque,-1.9100325107574463
mansion</w>,-1.9113482236862185
smx</w>,-1.9169330596923828
macys</w>,-1.9178650379180908
dock,-1.923211693763733
wfa,-1.9233423471450808
construction,-1.923999905586243
assas,-1.9251192808151243
philli,-1.9271035194396973
trecht</w>,-1.9288872480392456
bd</w>,-1.9292547702789309
imposing</w>,-1.932342290878296
....#</w>,-1.9343576431274407
paralleled</w>,-1.9380099773406985
backgrounds</w>,-1.9381929636001587
íķ,-1.9437140226364136
milan</w>,-1.945136547088623
ecb</w>,-1.9485793113708496
heathrow</w>,-1.950573205947876
nyc,-1.9522688388824463
manhattan</w>,-1.95625114440918
churches</w>,-1.962518572807312
edinburgh</w>,-1.964773654937744
georgetown</w>,-1.9657803773880005
msk,-1.9659080505371087
ambul,-1.966384768486023
ý,-1.9725303649902344
tad</w>,-1.973518967628479
ambed,-1.97506070137024
clin,-1.984031558036804
durban</w>,-1.9850962162017824
alexandria</w>,-1.9865527153015137
beto</w>,-1.9871182441711424
dz,-1.9874647855758667
build</w>,-1.988905906677246
kipp,-1.9902459383010864
newark</w>,-1.9985640048980715
dining</w>,-2.001205444335937
staples</w>,-2.001209259033203
fishery</w>,-2.0023114681243896
york,-2.005727529525757
illinois</w>,-2.005823850631714
agno,-2.006392478942871
belfast</w>,-2.006617784500122
smarthome</w>,-2.0082147121429443
adelaide</w>,-2.009270429611206
confis,-2.014394998550415
notes</w>,-2.018561840057373
zaha</w>,-2.020556926727295
orlando,-2.0242087841033936
hospital</w>,-2.0258336067199707
ðŁıĪ,-2.030079364776612
headquarters</w>,-2.032376527786255
outside,-2.0332491397857666
brighton</w>,-2.0353684425354004
bar,-2.0357344150543213
depo,-2.0370852947235107
day</w>,-2.0380678176879883
halifax</w>,-2.0392403602600098
lax</w>,-2.0412709712982178
jind,-2.04366397857666
enu,-2.044872522354126
walking,-2.045942068099976
les,-2.049355983734131
allon</w>,-2.0517172813415527
basel</w>,-2.053189754486084
cambridgeshire</w>,-2.054142475128174
rentals</w>,-2.054394006729126
zeit,-2.056803703308105
peshawar</w>,-2.061677932739258
tokyo</w>,-2.0648930072784424
hbcu</w>,-2.0662107467651367
literally</w>,-2.068633794784546
pushaw,-2.068708658218384
houseof,-2.07230806350708
gymna,-2.0746545791625977
immac,-2.0811991691589355
residences</w>,-2.081721067428589
tapp,-2.08245587348938
streetfood</w>,-2.0846192836761475
produced</w>,-2.087021350860596
ranks</w>,-2.087663650512696
shoreditch</w>,-2.087712049484253
ukmfg</w>,-2.089140176773072
scattered</w>,-2.089824676513672
dington</w>,-2.092724561691284
santiago</w>,-2.0931291580200195
resili,-2.094427585601806
neat,-2.0946083068847656
seminary</w>,-2.0957016944885254
basel,-2.1006083488464355
grind</w>,-2.101773500442505
industrial,-2.1029038429260254
wcpo</w>,-2.1033647060394287
voter</w>,-2.1058175563812256
gets,-2.105849504470825
warrington</w>,-2.1060798168182373
antique,-2.1102828979492188
just,-2.111510992050171
godawgs</w>,-2.1124801635742188
helsinki</w>,-2.113579750061035
trafford</w>,-2.114574432373047
historical</w>,-2.11680269241333
ounge</w>,-2.1177611351013184
barn</w>,-2.1202666759490967
categor,-2.121346473693848
attrac,-2.121816635131836
toc</w>,-2.12269139289856
milan,-2.125272750854492
yeg,-2.126359701156616
museo</w>,-2.126575469970703
edmonton,-2.127593517303467
tories</w>,-2.136793613433838
harvard</w>,-2.1424760818481445
pla</w>,-2.146627426147461
packages</w>,-2.14720106124878
à®¾</w>,-2.148427963256836
middlesbrough</w>,-2.158985376358032
modern,-2.1593387126922607
disin,-2.161006689071656
nantes</w>,-2.1628541946411133
kansascity</w>,-2.16328239440918
tyr,-2.1640777587890625
venetian</w>,-2.1645872592926025
geeky</w>,-2.1724698543548584
stolen</w>,-2.1735188961029053
haiti</w>,-2.175163984298706
closed</w>,-2.1753909587860107
moths</w>,-2.176767349243164
grenfell</w>,-2.178687334060669
havana</w>,-2.1818532943725586
ðŁĻĪðŁĻĪ</w>,-2.184042453765869
horri,-2.187328815460205
bkk</w>,-2.188274621963501
durham</w>,-2.188308954238892
cad,-2.1884102821350098
nashville,-2.189311981201172
ponty,-2.191673040390014
econom,-2.193946123123169
grand,-2.1948866844177246
sicilian</w>,-2.196756362915039
cere,-2.19820499420166
bec,-2.199042320251465
achers</w>,-2.1994616985321045
manila</w>,-2.199845552444458
diner</w>,-2.2008793354034424
qbs</w>,-2.2021775245666504
iter</w>,-2.2036828994750977
indoor</w>,-2.206692934036255
giuli,-2.208735227584839
savannah</w>,-2.210353136062622
shabbat</w>,-2.211780548095703
acity</w>,-2.214824676513672
nyse</w>,-2.215140581130981
pol</w>,-2.2164885997772217
rpa</w>,-2.220986843109131
interfaith</w>,-2.222076892852783
lyon</w>,-2.2250421047210693
chatting</w>,-2.228785276412964
inde,-2.230708360671997
konstant,-2.2307448387146
guatemala</w>,-2.2362186908721924
grande</w>,-2.236580371856689
atri</w>,-2.2374930381774902
jh</w>,-2.237721443176269
shima</w>,-2.239333391189575
working,-2.242241621017456
parano,-2.2423412799835205
salis,-2.245671272277832
atl,-2.246488571166992
inv,-2.2478835582733154
peabody</w>,-2.248481750488281
enemies</w>,-2.252830266952514
carpet</w>,-2.253195285797119
quebec</w>,-2.2544782161712646
rustic</w>,-2.2547757625579834
elev,-2.255282163619995
school,-2.2567458152771
omes</w>,-2.25776481628418
prohibition</w>,-2.263379096984864
interior</w>,-2.263388395309448
concre,-2.2653517723083496
selby</w>,-2.2658615112304688
building</w>,-2.267386674880981
tamilnadu</w>,-2.2675487995147705
presidency</w>,-2.268740177154541
calci,-2.269618511199951
edin,-2.2701222896575928
stairway</w>,-2.27243971824646
ae,-2.27355432510376
stn</w>,-2.273609399795532
fairi,-2.27362322807312
okin,-2.277528762817383
settlement</w>,-2.277573108673096
jy,-2.2780544757843018
pum,-2.278979778289795
maternity</w>,-2.280784845352173
hf,-2.285325288772583
sites</w>,-2.290282964706421
museum</w>,-2.2904293537139893
sacramento</w>,-2.2916018962860107
riga</w>,-2.291691780090332
good,-2.292083501815796
epidemi,-2.294318675994873
westchester</w>,-2.2962801456451416
sanitary</w>,-2.296330451965332
shen,-2.2992053031921387
blr</w>,-2.30029296875
salvador</w>,-2.30214786529541
phili,-2.302150249481201
geez</w>,-2.302462100982666
parisian</w>,-2.303725242614746
german,-2.3099873065948486
woodwork</w>,-2.3104889392852783
siena</w>,-2.3119850158691406
heg,-2.3148202896118164
ineau</w>,-2.315481662750244
intercontinental</w>,-2.318493366241455
fron,-2.319105625152588
packing</w>,-2.319460868835449
shau,-2.3213937282562256
pivot</w>,-2.3259572982788086
mezz,-2.3264029026031494
hit,-2.3270938396453857
gallery</w>,-2.3275957107543945
centennial</w>,-2.3296494483947754
scaffolding</w>,-2.329955577850342
conference</w>,-2.3299777507781982
cke,-2.3307430744171143
salon,-2.3309292793273926
theyre</w>,-2.334901094436645
âĺħ</w>,-2.3373165130615234
misses</w>,-2.3376286029815674
russian</w>,-2.338939428329468
rede,-2.340336322784424
hin,-2.3435275554656982
tulsa</w>,-2.34401535987854
stalls</w>,-2.3445565700531006
berwick</w>,-2.3455581665039062
guardi,-2.3485217094421387
esch,-2.348696708679199
â¬Ĩ,-2.3594820499420166
berlin</w>,-2.362508535385132
hutton</w>,-2.365459680557251
cartagena</w>,-2.365607738494873
entries</w>,-2.3666255474090576
ttip</w>,-2.3674590587615967
Ç</w>,-2.368783473968506
masonry</w>,-2.36959171295166
china</w>,-2.371706962585449
town</w>,-2.372821092605591
semiconduc,-2.37476134300232
koto</w>,-2.3794403076171875
montag,-2.379884719848633
camden</w>,-2.38311505317688
fictional</w>,-2.38625168800354
hickory</w>,-2.3874154090881348
edmonton</w>,-2.390303373336792
morrisons</w>,-2.390886783599853
tenberg</w>,-2.3912856578826904
calcutta</w>,-2.3919947147369385
sep,-2.3943612575531006
capital</w>,-2.3946750164031982
adver,-2.39585018157959
holme</w>,-2.3985769748687744
linear</w>,-2.399249315261841
thika</w>,-2.4006457328796387
ville</w>,-2.4016239643096924
metz</w>,-2.4033753871917725
torino</w>,-2.405036449432373
wexford</w>,-2.4055089950561523
yale</w>,-2.4082672595977783
schild</w>,-2.4097683429718018
antwerp</w>,-2.410844087600708
bloomfield</w>,-2.4109628200531006
gnon</w>,-2.4200124740600586
replac,-2.423064708709717
nhs,-2.4232892990112305
icy,-2.4242472648620605
succul,-2.4249539375305176
queue</w>,-2.425333976745605
pfi,-2.425634384155273
hmv</w>,-2.425986766815185
garci,-2.426132678985596
structural</w>,-2.427264213562012
hok,-2.42732572555542
ish,-2.427972316741944
denver,-2.4283227920532227
lastnight</w>,-2.4298551082611084
ampton</w>,-2.434098243713379
preten,-2.4367892742156982
unve,-2.4371683597564697
insomni,-2.437331199645996
barbican</w>,-2.437743186950684
postgraduate</w>,-2.4396286010742188
public,-2.443166255950928
supermarket</w>,-2.443557977676392
romans</w>,-2.4441614151000977
beijing</w>,-2.445042133331299
lovelondon</w>,-2.4458775520324707
altar</w>,-2.446213722229004
separates</w>,-2.4473018646240234
sandiego,-2.4478912353515625
mak,-2.449876546859741
thomp,-2.449917793273926
mcgu,-2.451601982116699
newjersey</w>,-2.4524922370910645
furnished</w>,-2.4536654949188232
chath,-2.4538207054138184
nephe,-2.4541990756988525
optimizing</w>,-2.455498695373535
industri,-2.455932140350342
jb</w>,-2.456315040588379
hackney,-2.4567315578460693
ticals</w>,-2.4599368572235107
vintag,-2.460047006607056
prev,-2.460846424102783
chc</w>,-2.460963726043701
museumweek</w>,-2.4628729820251465
lib</w>,-2.463216543197632
waltham,-2.4635589122772217
nyt</w>,-2.4648590087890625
centre,-2.4673800468444824
capric,-2.475300073623657
debts</w>,-2.475624322891236
interval</w>,-2.4769809246063232
ceram,-2.47845458984375
documents</w>,-2.481373071670532
amherst</w>,-2.483583211898804
skymap</w>,-2.4868524074554443
exports</w>,-2.4879541397094727
london</w>,-2.488762617111206
municipal</w>,-2.4896678924560547
commuters</w>,-2.4923343658447266
scwx</w>,-2.492519855499268
colom,-2.4945194721221924
exchanged</w>,-2.498940706253052
mcdonald</w>,-2.49961519241333
illustrates</w>,-2.501415967941284
gard</w>,-2.5078446865081787
ince</w>,-2.507981538772583
angers</w>,-2.508202075958252
yyc,-2.508910894393921
anam,-2.510295867919922
depot</w>,-2.514543056488037
major,-2.5152902603149414
fundra,-2.516989231109619
exhibitions</w>,-2.517266273498535
eshop,-2.5182878971099854
primetime</w>,-2.5187106132507324
ghu,-2.521022081375122
sushmaswar,-2.5211167335510254
lubric,-2.5214617252349854
bdg</w>,-2.522482395172119
borough</w>,-2.523101568222046
aveng,-2.5255579948425293
niture</w>,-2.5258243083953857
midtown</w>,-2.525962352752685
traumati,-2.5277698040008545
clapham</w>,-2.5291614532470703
chapel</w>,-2.529326915740967
sewer</w>,-2.529531478881836
binary</w>,-2.5296120643615723
milwaukee</w>,-2.5299289226531982
explosives</w>,-2.5310616493225098
outfitters</w>,-2.5314083099365234
home</w>,-2.532978773117065
acet,-2.5330469608306885
auckland</w>,-2.5344529151916504
beams</w>,-2.537461757659912
yday</w>,-2.5378522872924805
merci,-2.538586139678955
townhall</w>,-2.5410518646240234
manchester,-2.541267156600952
antarc,-2.5416951179504395
opposition</w>,-2.5427165031433105
calgary</w>,-2.543522834777832
centre</w>,-2.544922351837158
lethbridge</w>,-2.549016237258911
supdates</w>,-2.549288034439087
ðŁİ¶,-2.551692485809326
ourse</w>,-2.555166006088257
soho</w>,-2.5571117401123047
shops</w>,-2.557319402694702
enterprises</w>,-2.558712959289551
vauxhall</w>,-2.5589256286621094
pter,-2.559066772460937
bergen</w>,-2.561377763748169
amid,-2.5618488788604736
remodeling</w>,-2.563117504119873
occupy</w>,-2.56650185585022
chero,-2.566554069519043
otr</w>,-2.567145824432373
concierge</w>,-2.567381858825684
shootings</w>,-2.5684330463409424
officeof,-2.56885290145874
humanities</w>,-2.569185972213745
firenze</w>,-2.5712203979492188
constru,-2.57379412651062
unas</w>,-2.5774364471435547
mccor,-2.578981876373291
greek,-2.581113338470459
naji,-2.5812230110168457
madison</w>,-2.5814504623413086
protestors</w>,-2.583834886550904
elevated</w>,-2.585186243057251
oak,-2.586148977279663
cor,-2.586524724960327
retri,-2.5872833728790283
shibuya</w>,-2.587299108505249
harmon</w>,-2.587348699569702
villa</w>,-2.5876381397247314
meck,-2.587730646133423
fordfc</w>,-2.587834358215332
making</w>,-2.5879480838775635
prefecture</w>,-2.589124917984009
waterfront</w>,-2.589160442352295
drilling</w>,-2.5964815616607666
alkal,-2.59911584854126
ðŁĺģðŁĺģ</w>,-2.599294662475586
paro,-2.599730968475342
staten</w>,-2.5997862815856934
salon</w>,-2.59989070892334
suspend</w>,-2.599983692169189
transported</w>,-2.600260257720948
appreci,-2.6006462574005127
hobart</w>,-2.6008100509643555
tomorrowspaper,-2.601430892944336
pmi</w>,-2.602022409439087
renovation</w>,-2.6029937267303467
bay</w>,-2.603055953979492
bronx,-2.610734701156616
ribe,-2.6108040809631348
sims</w>,-2.612902402877808
wpg</w>,-2.617459774017334
harrogate</w>,-2.618046283721924
daycare</w>,-2.618093252182007
nhc</w>,-2.618370771408081
evento</w>,-2.6205623149871826
quantity</w>,-2.6206088066101074
shoppe</w>,-2.620832681655884
redi,-2.621623516082764
ouses</w>,-2.623009204864502
rochdale</w>,-2.623234272003174
fer,-2.623502731323242
newbury</w>,-2.6238884925842285
kindergarten</w>,-2.624355792999268
struc,-2.624358892440796
legislat,-2.6260299682617188
leeds,-2.626411437988281
guggenheim</w>,-2.626894235610962
bhs</w>,-2.628063917160034
ãħĭãħĭ</w>,-2.629968881607056
raya</w>,-2.6307806968688965
inside</w>,-2.630911350250244
exhibit</w>,-2.631624460220337
mccul,-2.632383108139038
