token,loss
institutes</w>,-0.4483929276466369
aran,-0.4497299790382385
ferguson</w>,-0.4506434500217438
noff</w>,-0.4506929516792297
colchester</w>,-0.4522299170494079
dupont</w>,-0.4530344605445862
davao</w>,-0.4550249576568603
manian</w>,-0.4585069417953491
ðŁĺŃðŁĺĤ</w>,-0.4593547582626343
mcar,-0.4596191048622131
jer</w>,-0.4599828124046325
savers</w>,-0.4604176878929138
sheffield</w>,-0.4614971876144409
direction,-0.4631099700927734
nottingham</w>,-0.4643009305000305
ghlin</w>,-0.4648645520210266
educ,-0.4652442932128906
urbanart</w>,-0.4668428301811218
mming,-0.4706259071826935
keyword</w>,-0.4723944067955017
nanaimo</w>,-0.4731857776641845
samsun,-0.4749397039413452
oof</w>,-0.4762303531169891
monaco</w>,-0.4777215719223022
massachuse,-0.4784415662288666
gued</w>,-0.4784883260726928
baltimore</w>,-0.478914201259613
marys,-0.4797090888023376
places</w>,-0.4802430272102356
convocation</w>,-0.482082188129425
pooh</w>,-0.4828471541404724
cadbury</w>,-0.4833320081233978
tweets</w>,-0.4850547909736633
consci,-0.4852793216705322
byu,-0.4861467480659485
ðŁĴ«</w>,-0.4868468642234802
latin</w>,-0.4877684712409973
hibs</w>,-0.4907165765762329
ãĤ¤ãĥ,-0.4911206066608429
blanks</w>,-0.493810772895813
jun,-0.4941606819629669
lows</w>,-0.4944632053375244
moe</w>,-0.4948522448539734
disney</w>,-0.4953802227973938
garner</w>,-0.4967063665390014
settlements</w>,-0.4973978996276855
philia</w>,-0.4991848468780517
tourist</w>,-0.4995815455913543
ausch,-0.5000549554824829
ðŁĳįðŁĳį</w>,-0.503237247467041
diso,-0.505756139755249
shoul,-0.5071964859962463
arian</w>,-0.5080394744873047
fest,-0.5083714723587036
qing</w>,-0.5086289048194885
sleague</w>,-0.5093510746955872
revolutionary</w>,-0.5119930505752563
without</w>,-0.5140081644058228
stratford</w>,-0.5141565799713135
hazelnut</w>,-0.514981210231781
yam,-0.5170449614524841
sentenced</w>,-0.5171171426773071
glaston,-0.5175392031669617
bestbuy</w>,-0.5182020664215088
oecd</w>,-0.5189500451087952
mention,-0.519020140171051
odessa</w>,-0.5220245718955994
books,-0.5230867266654968
ãĢĤ</w>,-0.5247364640235901
q,-0.524993896484375
isp</w>,-0.5253490209579468
begin,-0.5262839794158936
faith</w>,-0.5278172492980957
populated</w>,-0.5281339883804321
preparation</w>,-0.5292208194732666
hopeless</w>,-0.5293869972229004
positive</w>,-0.530604362487793
viny,-0.5335307121276855
â¬Ĩï¸ı</w>,-0.5341887474060059
eeee</w>,-0.5356504321098328
kt</w>,-0.5359827876091003
sarah</w>,-0.537653386592865
expect,-0.541509747505188
empower,-0.5435372591018677
algori,-0.5435519218444824
happymonday</w>,-0.5436586141586304
dmc</w>,-0.5448404550552368
powerhouse</w>,-0.5458753705024719
scrap,-0.5460673570632935
|</w>,-0.546258807182312
repre,-0.5464873313903809
kingston,-0.5481236577033997
barcelona</w>,-0.5484896898269653
eindhoven</w>,-0.55182945728302
sacramento</w>,-0.5526438355445862
logan</w>,-0.5535680055618286
synthesi,-0.5536383390426636
vak,-0.5539223551750183
plicity</w>,-0.5542212128639221
banking</w>,-0.5544527769088745
coel,-0.5545350909233093
sarasota</w>,-0.5552091598510742
âŀĸâŀĸ,-0.5577091574668884
okwx</w>,-0.5586419701576233
therefore</w>,-0.5588992834091187
peshawar</w>,-0.5592799186706543
storymonth</w>,-0.5594539642333984
post,-0.5595643520355225
tehran</w>,-0.560403048992157
bookfest</w>,-0.5607462525367737
cong</w>,-0.5609022378921509
foundry</w>,-0.5610825419425964
smen</w>,-0.56113600730896
stockton</w>,-0.5623350143432617
channels</w>,-0.5640958547592163
minions</w>,-0.5649803876876831
course,-0.5654479265213013
berkeley,-0.5667679309844971
genuine</w>,-0.5690498352050781
stn</w>,-0.5701789259910583
alger,-0.5713943839073181
landlords</w>,-0.5718129277229309
auckland</w>,-0.5728392601013184
fr</w>,-0.5752484202384949
vendor</w>,-0.5767284035682678
dresden</w>,-0.5770807266235352
montgomery</w>,-0.5776673555374146
marque,-0.5789604187011719
lakhs</w>,-0.5795223116874695
trope</w>,-0.579592227935791
bookshop</w>,-0.5796663165092468
gaza</w>,-0.5836150646209717
convention</w>,-0.5841619372367859
guernsey</w>,-0.5847241282463074
forever</w>,-0.5847993493080139
firsth,-0.5906717777252197
rusty</w>,-0.5911034345626831
bsu</w>,-0.5925295948982239
bc</w>,-0.5925368070602417
sing</w>,-0.5930513739585876
ë¦¬,-0.5934194326400757
centro</w>,-0.5935730934143066
mario</w>,-0.596397876739502
snack</w>,-0.5987337231636047
commits</w>,-0.5987738370895386
deriv,-0.599751353263855
opinion</w>,-0.6005838513374329
reacting</w>,-0.6010882258415222
ningham</w>,-0.6015953421592712
bellum</w>,-0.6019474267959595
asci,-0.6024660468101501
christchurch</w>,-0.6037872433662415
notjust,-0.6061545610427856
shopify</w>,-0.6075725555419922
stra</w>,-0.6091411113739014
siu</w>,-0.6091744899749756
hope</w>,-0.6098715662956238
ny</w>,-0.6100993752479553
login</w>,-0.6102715134620667
arities</w>,-0.611939013004303
kew,-0.6122350692749023
conclu,-0.6133940815925598
portugal</w>,-0.6147140860557556
sms</w>,-0.6195158958435059
Ě,-0.6198493242263794
wildcats</w>,-0.6202906966209412
food</w>,-0.6207151412963867
ankara</w>,-0.6212862133979797
patchy</w>,-0.6216489672660828
walled</w>,-0.6229338645935059
aper</w>,-0.624369204044342
states,-0.6252269148826599
samsung</w>,-0.6257258057594299
shopsmall</w>,-0.6257690787315369
metrics</w>,-0.6257725358009338
pilipinas</w>,-0.6281652450561523
aju,-0.628600537776947
ãĥ³ãĥ,-0.6293518543243408
loughborough</w>,-0.6332471370697021
âľħ,-0.6346791982650757
digitalindia</w>,-0.6360815763473511
bern</w>,-0.6374731659889221
perm</w>,-0.641506552696228
recs</w>,-0.6419141888618469
ðŁıĢ</w>,-0.641969621181488
brary</w>,-0.6433398723602295
agne,-0.6451857686042786
judicial</w>,-0.6453136801719666
thakur</w>,-0.6473064422607422
pigeons</w>,-0.648262619972229
ambient</w>,-0.6484581828117371
sorting</w>,-0.6485474705696106
burton</w>,-0.6495488286018372
sainsbury</w>,-0.6499084234237671
casu,-0.6500876545906067
âļ¾</w>,-0.6528657674789429
ness</w>,-0.653265118598938
campbell</w>,-0.6545881032943726
thec,-0.6549439430236816
boyle</w>,-0.656684935092926
villagers</w>,-0.6574273109436035
recruiters</w>,-0.6583881378173828
score</w>,-0.6585339903831482
aj</w>,-0.6614373326301575
junto</w>,-0.6633086204528809
lse</w>,-0.663734495639801
ddled</w>,-0.6642083525657654
illed</w>,-0.6644201874732971
wef</w>,-0.6648406386375427
verything</w>,-0.6665521860122681
butchers</w>,-0.6683334112167358
americani,-0.6686086058616638
selecting</w>,-0.6691291332244873
belgi,-0.6698450446128845
mustread</w>,-0.6714202761650085
abig,-0.6715593338012695
tangled</w>,-0.6720839738845825
ww</w>,-0.6722561717033386
sunderland,-0.6753415465354919
rigor,-0.6760274767875671
prague</w>,-0.676963746547699
mlin</w>,-0.6773881912231445
gazaunderattack</w>,-0.6776899695396423
zhou</w>,-0.6783978939056396
bbins</w>,-0.6785171031951904
ofa</w>,-0.6819508075714111
kashi,-0.6820917725563049
cose</w>,-0.6822926998138428
dif</w>,-0.6841013431549072
melton</w>,-0.6844130754470825
psu</w>,-0.6846229434013367
letstalk</w>,-0.6856321692466736
illini</w>,-0.6868885159492493
kau,-0.6881468296051025
burge,-0.6886395812034607
impact</w>,-0.6893725395202637
beater</w>,-0.6911411285400391
state</w>,-0.6915591359138489
vat,-0.6921073794364929
supercell</w>,-0.692997932434082
sket,-0.6931736469268799
kingdomhearts</w>,-0.6932213306427002
ates</w>,-0.6936557292938232
flushing</w>,-0.6942921280860901
elec</w>,-0.6947090029716492
ĭãĤ,-0.6958558559417725
innovate</w>,-0.6982773542404175
perspectives</w>,-0.702300488948822
cd,-0.7035346031188965
awg</w>,-0.7036358118057251
tically</w>,-0.7037233114242554
polluted</w>,-0.7043030261993408
bbed</w>,-0.7045673131942749
spro</w>,-0.704965353012085
encourage</w>,-0.7053594589233398
pioneering</w>,-0.7059301733970642
boutique</w>,-0.7084545493125916
workshop</w>,-0.7088561654090881
meadow</w>,-0.7088749408721924
central,-0.7105597257614136
oath</w>,-0.7106665372848511
cafe,-0.7119870185852051
thinker</w>,-0.7133784890174866
court,-0.7134753465652466
dely</w>,-0.714562177658081
kroger</w>,-0.7149473428726196
juniors</w>,-0.7149632573127747
duffy</w>,-0.7160654067993164
waved</w>,-0.716644287109375
optimis,-0.7175812125205994
fou,-0.7175970077514648
eden</w>,-0.7185456156730652
mcfarlane</w>,-0.7186606526374817
urgent</w>,-0.7189636826515198
complete</w>,-0.7198696136474609
kaz</w>,-0.7200784087181091
temporary</w>,-0.7209246754646301
reps</w>,-0.7225266695022583
mccor,-0.723514974117279
shaykh</w>,-0.7235827445983887
kansascity</w>,-0.723730206489563
hah,-0.7246904969215393
tous</w>,-0.725212812423706
breakthrough</w>,-0.7254827618598938
shop,-0.7255895137786865
ngo</w>,-0.7267741560935974
favourites</w>,-0.7272797226905823
linked</w>,-0.7277432680130005
ric,-0.7282028794288635
soybeans</w>,-0.7284732460975647
masqu,-0.7287642359733582
amiibo</w>,-0.7293369174003601
tribeca</w>,-0.7308173179626465
glasgow</w>,-0.7311233878135681
halam,-0.7316024899482727
survivor</w>,-0.7327522039413452
newark</w>,-0.7329084873199463
wast,-0.7355908155441284
dric</w>,-0.7359679937362671
departed</w>,-0.7367618680000305
stamford</w>,-0.7370193004608154
threads</w>,-0.7371037602424622
elgin</w>,-0.7377376556396484
waitrose</w>,-0.7382712364196777
caldwell</w>,-0.7384533882141113
warsaw</w>,-0.7395018339157104
ãħ¤ãħ¤,-0.7413334846496582
alled</w>,-0.7415620684623718
century,-0.7421114444732666
sochi</w>,-0.7421603798866272
ny,-0.7426056861877441
taiwan,-0.7426612973213196
soho,-0.7428580522537231
;;,-0.743186891078949
downtown,-0.7432300448417664
sterling,-0.7432836890220642
lyon</w>,-0.7436004281044006
watts</w>,-0.7441527247428894
nonprofit</w>,-0.7451451420783997
instore</w>,-0.7462711930274963
legal,-0.7468335628509521
santo,-0.7471597790718079
pitt,-0.7483476400375366
kev</w>,-0.7484261989593506
ipswich</w>,-0.7489731311798096
penalty</w>,-0.7496048808097839
à¥,-0.7498690485954285
think,-0.7503340244293213
uniting</w>,-0.7515740394592285
morrisons</w>,-0.7529162764549255
tad</w>,-0.7550153136253357
greet</w>,-0.755148708820343
correction</w>,-0.7562448382377625
policy,-0.7593832612037659
rally</w>,-0.7597814202308655
girona</w>,-0.7612793445587158
dunbar</w>,-0.7619512677192688
buffet</w>,-0.7640000581741333
belgrade</w>,-0.7643538117408752
seoul</w>,-0.7646821141242981
ningly</w>,-0.7648622393608093
sargent</w>,-0.7657932043075562
successes</w>,-0.76613450050354
jaz</w>,-0.7662568688392639
kor</w>,-0.7663831114768982
arranged</w>,-0.7670618295669556
sky</w>,-0.7674818634986877
phy,-0.7675729990005493
controls</w>,-0.7677927613258362
fridayreads</w>,-0.7680929899215698
cheers</w>,-0.7694870829582214
assistance</w>,-0.7706759572029114
@#</w>,-0.7717492580413818
brackets</w>,-0.7726630568504333
shap,-0.7736380696296692
eces</w>,-0.7737629413604736
stanbul</w>,-0.7743151187896729
despite</w>,-0.774355411529541
shuk,-0.774978756904602
forge</w>,-0.7750007510185242
specialty</w>,-0.7766386270523071
impeachtrump</w>,-0.77670818567276
wer</w>,-0.7778525948524475
sizing</w>,-0.7780128717422485
centr,-0.778365969657898
messy</w>,-0.7786983847618103
pkg</w>,-0.7807798385620117
mussels</w>,-0.7814760208129883
jj,-0.7820656895637512
scarce</w>,-0.782333493232727
dax</w>,-0.7823673486709595
balkan</w>,-0.7824413776397705
ymoun,-0.7831124067306519
jak</w>,-0.7836843729019165
rolls</w>,-0.7852802872657776
rheu,-0.7856695055961609
bing,-0.7863436937332153
hopkins</w>,-0.787441074848175
impy</w>,-0.7880104780197144
retail</w>,-0.7899949550628662
bunde,-0.7901011109352112
everyday</w>,-0.7915078401565552
marseille</w>,-0.7915523052215576
anytime</w>,-0.7917640209197998
fans</w>,-0.7918967008590698
cano</w>,-0.7927176356315613
reserv,-0.793864905834198
peoples,-0.795007586479187
walia</w>,-0.7953296303749084
balm</w>,-0.7953442931175232
ccc</w>,-0.7955058217048645
closely</w>,-0.7964693307876587
badan</w>,-0.7967900633811951
mba</w>,-0.7977273464202881
bandits</w>,-0.7977869510650635
davis,-0.798772931098938
usc,-0.7991063594818115
rains</w>,-0.8001974821090698
fair,-0.8004037737846375
banning</w>,-0.8004133105278015
mississippi</w>,-0.8007804155349731
lib</w>,-0.8014861345291138
Ã±o</w>,-0.8025863766670227
ý,-0.803776741027832
stomping</w>,-0.804386556148529
believe,-0.8052567839622498
actu,-0.8064140677452087
musichistory</w>,-0.8064255714416504
wright</w>,-0.8069975972175598
hr</w>,-0.8080005049705505
hosa</w>,-0.8082510828971863
mcin,-0.8105700612068176
westfield</w>,-0.8110683560371399
beans</w>,-0.8111393451690674
packs</w>,-0.8115012645721436
houston,-0.8115922808647156
ðŁĳĬðŁı»</w>,-0.8117948770523071
employ,-0.8122211694717407
freedom,-0.8127362728118896
ieee</w>,-0.8128740191459656
sedona</w>,-0.8135961294174194
guid,-0.8147570490837097
stati,-0.815011739730835
kinney</w>,-0.815062403678894
devo</w>,-0.8184506893157959
rnc</w>,-0.8193569183349609
zepp,-0.8194910883903503
broncos</w>,-0.8197911381721497
poem</w>,-0.8199135065078735
tdp</w>,-0.8206847310066223
my,-0.8216156363487244
nordstrom</w>,-0.823313295841217
palestine</w>,-0.8233232498168945
kingdom</w>,-0.8248854279518127
daes,-0.8249797821044922
sutton</w>,-0.8252493143081665
boost,-0.8256447911262512
woop</w>,-0.8267924189567566
powell</w>,-0.8274151682853699
geo</w>,-0.8278142809867859
sardin,-0.8279422521591187
ople</w>,-0.8282492160797119
anci,-0.8295466303825378
mikey</w>,-0.8299468755722046
ðŁ¥Ī</w>,-0.8300840258598328
irresi,-0.8304394483566284
services</w>,-0.8308565020561218
consecu,-0.8310498595237732
ito,-0.8327004909515381
bund</w>,-0.8336410522460938
product</w>,-0.8338102698326111
dubai</w>,-0.8339426517486572
errors</w>,-0.8342602252960205
sonics</w>,-0.8363772630691528
scallop</w>,-0.8365001678466797
germany</w>,-0.8375840783119202
mii</w>,-0.8375884294509888
immigration</w>,-0.8384675979614258
ssss</w>,-0.8386461138725281
felic,-0.8390827775001526
nw,-0.8392778038978577
ë°,-0.8395513296127319
deli</w>,-0.8407618999481201
tx,-0.8415372371673584
noida</w>,-0.8415697813034058
abra,-0.8420199751853943
istanbul</w>,-0.842147946357727
daugh,-0.8422107100486755
stall,-0.843298077583313
eared</w>,-0.8433604836463928
ub,-0.844496488571167
stol</w>,-0.8447190523147583
dential</w>,-0.8449253439903259
lo,-0.8450734615325928
toledo</w>,-0.8457585573196411
schneider</w>,-0.8457788228988647
trell</w>,-0.8459470272064209
reuben</w>,-0.847075343132019
sdc</w>,-0.8482982516288757
volution</w>,-0.8483680486679077
okstate</w>,-0.8493351340293884
retailer</w>,-0.8494711518287659
ecuador</w>,-0.8496325612068176
sheff</w>,-0.8502086400985718
itf</w>,-0.8524683117866516
introduction</w>,-0.8531063795089722
gow</w>,-0.8541753888130188
jap</w>,-0.8544609546661377
encore</w>,-0.8544804453849792
records</w>,-0.8551807999610901
crowds</w>,-0.8566373586654663
suppliers</w>,-0.8567516803741455
lax,-0.856799304485321
modernization</w>,-0.8570703268051147
forbe,-0.8571195602416992
adelaide,-0.8572521209716797
gilbert</w>,-0.857354462146759
edmonds</w>,-0.8594521880149841
ðŁĳ¼</w>,-0.8595556616783142
shrimp</w>,-0.860215425491333
garbage</w>,-0.8637241125106812
lps</w>,-0.8637454509735107
portland</w>,-0.8638198971748352
imrankhanpti</w>,-0.86435467004776
pedi,-0.8653109669685364
funko,-0.8677279949188232
discovered</w>,-0.8679501414299011
growthhacking</w>,-0.8683311343193054
kka</w>,-0.8697654604911804
spride</w>,-0.8699605464935303
department</w>,-0.8707094788551331
stating</w>,-0.8711885213851929
bizitalk</w>,-0.8726568222045898
gratis</w>,-0.8731091022491455
esp</w>,-0.8734514713287354
representative</w>,-0.873530924320221
edin,-0.8739194273948669
supermarket</w>,-0.873931884765625
ðŁĳ«</w>,-0.8744875192642212
tona</w>,-0.8746216297149658
sfest</w>,-0.8746271729469299
andon</w>,-0.8751381039619446
ðŁħ,-0.8770597577095032
sput,-0.8776557445526123
labou,-0.8777065277099609
intim,-0.879098653793335
southend</w>,-0.8792316913604736
wyd</w>,-0.8792780041694641
stration</w>,-0.8793879747390747
compos,-0.8798118233680725
atelier</w>,-0.8801251649856567
wholesale</w>,-0.8809000253677368
prayfor,-0.8812505602836609
chow</w>,-0.8813725709915161
tokyo,-0.8815792202949524
relying</w>,-0.8823204636573792
smashing</w>,-0.8824583292007446
lisbon</w>,-0.8828473687171936
salads</w>,-0.883173942565918
manchester</w>,-0.8834418058395386
psalms</w>,-0.8836552500724792
usability</w>,-0.8838468790054321
patrons</w>,-0.8849793672561646
studyabroad</w>,-0.8860424757003784
publix</w>,-0.8881750702857971
roofs</w>,-0.8889143466949463
applau,-0.8893073797225952
mart,-0.8898743391036987
transferred</w>,-0.8905034065246582
precinct</w>,-0.890588104724884
trap,-0.8906634449958801
dictionary</w>,-0.8906845450401306
renov,-0.8917890787124634
atz</w>,-0.8921786546707153
doncaster</w>,-0.8924205303192139
ips</w>,-0.8951160907745361
pop,-0.898088276386261
hammersmith</w>,-0.8982574343681335
logistics</w>,-0.8982630968093872
covington</w>,-0.8998861908912659
buh</w>,-0.9001375436782837
tra</w>,-0.900661826133728
fair</w>,-0.9012750387191772
memory,-0.901820957660675
âļª,-0.9024054408073424
lawrence</w>,-0.9030155539512634
canadiens</w>,-0.9035307168960572
crisis</w>,-0.9037180542945862
mentioned</w>,-0.9043022394180298
hayes</w>,-0.9046456813812256
owens</w>,-0.9047062397003174
stuttgart</w>,-0.9051235914230348
merchandising</w>,-0.9059619307518004
broken,-0.9063060283660888
vocali,-0.9064639806747437
cro,-0.9065649509429932
rva</w>,-0.9067066311836244
bu,-0.9071928262710572
vius</w>,-0.9073381423950196
dungeonsand,-0.9076067209243774
target,-0.90773344039917
phenomena</w>,-0.9077748656272888
parcels</w>,-0.9082615971565248
iger,-0.9100809693336488
porto,-0.9104098677635192
was</w>,-0.9111542701721193
chara</w>,-0.911819577217102
origins</w>,-0.912893295288086
beh,-0.913435995578766
presen,-0.9137855768203736
shoppe</w>,-0.9143781661987304
unya</w>,-0.916770339012146
smartcity</w>,-0.9170631766319276
status</w>,-0.917112112045288
ballard</w>,-0.9171241521835328
dtm</w>,-0.9176556468009948
reland</w>,-0.9180564880371094
vg</w>,-0.918118953704834
sbi</w>,-0.9184114933013916
password</w>,-0.9189651012420654
bcn</w>,-0.9197179675102234
aguchi</w>,-0.9215422868728638
reh,-0.9215905666351318
vol</w>,-0.9227399826049804
insider</w>,-0.9236000180244446
buying</w>,-0.9240338802337646
ðŁĺĦðŁĺĦ</w>,-0.9244143962860109
ł</w>,-0.9245258569717408
ottawa</w>,-0.925055205821991
sche,-0.9251217246055604
podernfamily</w>,-0.9253027439117432
japan,-0.9254903197288512
poly,-0.9258237481117249
hackney</w>,-0.9260234832763672
noting</w>,-0.9268171191215516
itel</w>,-0.927282691001892
bomb</w>,-0.9278472661972046
asp</w>,-0.928236722946167
commanding</w>,-0.9287400841712952
agra,-0.9295556545257568
sonic,-0.930956780910492
banner</w>,-0.9312638640403748
vee,-0.9321746826171876
safc</w>,-0.9328749179840088
citro,-0.9337856769561768
field</w>,-0.934088170528412
prior,-0.9341578483581544
bpl</w>,-0.9344632029533386
cauli,-0.9345042705535888
pause</w>,-0.9345599412918092
medics</w>,-0.9353106021881104
dyour,-0.935649871826172
gamescom</w>,-0.9358493089675904
ere,-0.9361850023269652
scots</w>,-0.936255931854248
toys,-0.9365273714065552
improvements</w>,-0.937879204750061
boyce</w>,-0.9382143616676332
entrepreneur,-0.939078688621521
vienna</w>,-0.9391939640045166
return</w>,-0.9393885135650636
orienteering</w>,-0.9398998618125916
economically</w>,-0.9405138492584229
equitable</w>,-0.94080650806427
shenan,-0.9416283369064332
deal,-0.9447540640830994
nac,-0.9448423981666564
dd</w>,-0.9451412558555604
thumbnail</w>,-0.9455740451812744
criti,-0.947532057762146
ìĹ,-0.9484753608703612
tijuana</w>,-0.949142336845398
partner,-0.9492946863174438
hove</w>,-0.9497714042663574
pune,-0.9511271715164183
woah</w>,-0.9512463808059692
patna</w>,-0.9555723667144777
ß</w>,-0.9560145139694214
âģł,-0.9563801884651184
total,-0.9564754962921144
enqu,-0.9582067728042604
gr,-0.9582961201667786
wharton</w>,-0.9588460922241212
mercado</w>,-0.9588617086410522
)!</w>,-0.9591233730316162
