token,loss
kalam</w>,-2.101692676544189
snowflakes</w>,-2.1109464168548584
blossoms</w>,-2.1424474716186523
wrink,-2.176786184310913
sky,-2.1935606002807617
polaris</w>,-2.205965042114258
trose</w>,-2.255108118057251
cam,-2.274123191833496
palms</w>,-2.2775676250457764
apathy</w>,-2.284342765808105
artic,-2.2910945415496826
cilantro</w>,-2.3123745918273926
garlic</w>,-2.3165502548217773
firework</w>,-2.3534326553344727
patil</w>,-2.3639724254608154
grassy</w>,-2.388998031616211
quets</w>,-2.39200758934021
hoppy</w>,-2.41154408454895
rashi,-2.447261095046997
aven</w>,-2.4593610763549805
botany</w>,-2.4710044860839844
sturgeon</w>,-2.4713950157165527
llan,-2.472123861312866
rosse</w>,-2.472867012023926
orchids</w>,-2.491073608398437
fodils</w>,-2.497067451477051
huntsville</w>,-2.503241062164306
agricul,-2.513277769088745
lei</w>,-2.5191097259521484
flakes</w>,-2.520647048950196
wheat,-2.5669829845428467
sÃ©,-2.57120418548584
pierce</w>,-2.597167730331421
ðŁıģ</w>,-2.6027069091796875
flori,-2.616046667098999
planter</w>,-2.630209922790528
beet</w>,-2.632522821426392
tropical,-2.632822275161743
fern</w>,-2.644855499267578
palmer,-2.652508497238159
roadto,-2.652742385864258
ttm</w>,-2.6575469970703125
filtered</w>,-2.6607766151428223
arboretum</w>,-2.67618989944458
frost</w>,-2.676414251327514
allergies</w>,-2.7011396884918213
tally</w>,-2.7034432888031006
endange,-2.7079086303710938
scenic</w>,-2.712619543075561
maize</w>,-2.7285261154174805
animation</w>,-2.7303311824798584
wing,-2.736060380935669
calla,-2.7425832748413086
hurricane,-2.745846748352051
het</w>,-2.746422529220581
ral</w>,-2.759550809860229
road,-2.767500877380371
greens</w>,-2.768725633621216
haz</w>,-2.776585102081299
pineapple</w>,-2.780107259750366
recogni,-2.8083813190460205
bearers</w>,-2.818944931030273
oregon,-2.8192763328552246
ghana,-2.8245773315429688
howto</w>,-2.835145235061645
raspberry</w>,-2.839709997177124
umbrel,-2.8445165157318115
tulip</w>,-2.8460073471069336
hurrican,-2.847373485565185
festivities</w>,-2.849658966064453
agave</w>,-2.862155199050904
ww</w>,-2.8647820949554443
vard,-2.870554685592652
manure</w>,-2.8811254501342773
wing</w>,-2.8848447799682617
yosemite</w>,-2.897321939468384
planted</w>,-2.917311429977417
weed,-2.921489715576172
organi,-2.923192977905273
pinned</w>,-2.9272353649139404
autumnal</w>,-2.929154634475708
dunes</w>,-2.947821140289306
brightly</w>,-2.95249891281128
bler,-2.953933954238892
kk,-2.954876184463501
orchid</w>,-2.968019962310791
light</w>,-2.980663776397705
leaves</w>,-2.984178066253662
surrendered</w>,-2.986006736755371
care,-2.994455337524414
