token,loss
endangered</w>,-2.3990960121154785
swild,-2.4111623764038086
apat,-2.4224793910980225
wilde</w>,-2.4513840675354004
pur</w>,-2.510171413421631
ridge,-2.5288333892822266
gend,-2.543714761734009
patrols</w>,-2.5450315475463867
richar,-2.551433086395264
soon,-2.5557775497436523
"*,</w>",-2.578192710876465
âĹ,-2.595000505447388
argy,-2.6003670692443848
dov</w>,-2.615468978881836
camou,-2.6237173080444336
elephants</w>,-2.6264636516571045
daa</w>,-2.651801824569702
?!</w>,-2.696333408355713
miaw</w>,-2.702428102493286
raccoon</w>,-2.708813428878784
ðŁĵ°:</w>,-2.729172706604004
cet</w>,-2.753732204437256
fierce</w>,-2.7539823055267334
anec,-2.7767553329467773
triggered</w>,-2.78141713142395
ouring</w>,-2.81387996673584
kbs</w>,-2.8168325424194336
submitted</w>,-2.841963529586792
grasses</w>,-2.877812147140503
regre,-2.882086515426636
cougar,-2.889577865600586
yap</w>,-2.8980612754821777
mow,-2.911306381225586
squirrels</w>,-2.920997381210327
spru,-2.928260564804077
kest</w>,-2.928624391555786
wildlife</w>,-2.929234743118286
leaking</w>,-2.946744203567505
dreaded</w>,-2.983957529067993
zeb</w>,-2.984107494354248
cuer,-2.9863076210021973
hazards</w>,-2.9992504119873047
